College,Branch,Quota,Caste,Gender,Opening Rank,Closing Rank,year,round
Indian Institute  of Technology Roorkee,"Physics (5 Years, Integrated Master of Science)",AI,OBC-NCL,,2732.0,3108.0,2017,4
Indian Institute  of Technology Roorkee,"Physics (5 Years, Integrated Master of Science)",AI,SC,,1619.0,1780.0,2017,4
Indian Institute  of Technology Roorkee,"Physics (5 Years, Integrated Master of Science)",AI,ST,,783.0,960.0,2017,4
Indian Institute  of Technology Roorkee,"Polymer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,5505.0,6672.0,2017,4
Indian Institute  of Technology Roorkee,"Polymer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,2584.0,3154.0,2017,4
Indian Institute  of Technology Roorkee,"Polymer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,,1660.0,1899.0,2017,4
Indian Institute  of Technology Roorkee,"Polymer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,,918.0,920.0,2017,4
Indian Institute  of Technology Roorkee,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,3699.0,4285.0,2017,4
Indian Institute  of Technology Roorkee,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,194.0,194.0,2017,4
Indian Institute  of Technology Roorkee,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1697.0,2030.0,2017,4
Indian Institute  of Technology Roorkee,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,SC,,1206.0,1454.0,2017,4
Indian Institute  of Technology Roorkee,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,ST,,563.0,631.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Applied Geology (5 Years, Integrated Master of Technology)",AI,OPEN,,6831.0,8888.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Applied Geology (5 Years, Integrated Master of Technology)",AI,OBC-NCL,,3271.0,3491.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Applied Geology (5 Years, Integrated Master of Technology)",AI,SC,,1832.0,1965.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Applied Geology (5 Years, Integrated Master of Technology)",AI,ST,,725.0,725.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",AI,OPEN,,7890.0,8919.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",AI,OBC-NCL,,3152.0,3581.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",AI,SC,,1929.0,2021.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",AI,ST,,1033.0,1033.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,6150.0,7233.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,2310.0,2853.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,126.0,126.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,,1386.0,1565.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,,711.0,752.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,6214.0,7220.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,184.0,184.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,2040.0,2521.01,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,91.0,91.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,,1142.0,1305.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,,354.0,512.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,1350.0,3150.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,66.0,75.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,549.0,1249.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,28.0,28.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,,404.0,835.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,,255.0,477.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,3152.0,3242.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),,34.0,34.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,1254.0,1299.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,722.0,853.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,574.0,574.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,4225.0,5954.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,137.0,215.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1094.0,2159.01,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,68.0,68.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,,936.0,1205.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,,442.0,578.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,3463.0,5485.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,93.0,93.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1357.0,2019.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,56.0,56.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,,767.0,1285.01,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,,552.0,605.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,5656.0,6308.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,237.0,237.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1786.0,2485.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,SC,,1391.0,1508.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,ST,,620.01,712.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,,6292.0,6599.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,263.0,263.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,,2382.0,2883.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,,1717.0,1786.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,,707.0,797.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Environmental Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,7540.0,8881.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Environmental Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,81.0,81.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Environmental Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,3128.0,3624.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Environmental Engineering (4 Years, Bachelor of Technology)",AI,SC,,1855.0,2031.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Environmental Engineering (4 Years, Bachelor of Technology)",AI,ST,,916.0,1041.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mathematics and Computing (5 Years, Integrated Master of Technology)",AI,OPEN,,3271.0,4074.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mathematics and Computing (5 Years, Integrated Master of Technology)",AI,OPEN (PwD),,144.0,144.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mathematics and Computing (5 Years, Integrated Master of Technology)",AI,OBC-NCL,,1319.0,1843.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mathematics and Computing (5 Years, Integrated Master of Technology)",AI,OBC-NCL (PwD),,66.0,66.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mathematics and Computing (5 Years, Integrated Master of Technology)",AI,SC,,1001.0,1284.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mathematics and Computing (5 Years, Integrated Master of Technology)",AI,ST,,533.0,584.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,3971.0,6224.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,198.0,209.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1576.0,2215.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,81.0,81.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,,682.0,1287.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,,350.0,568.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mineral Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,7531.0,8836.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mineral Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,2707.0,3482.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mineral Engineering (4 Years, Bachelor of Technology)",AI,SC,,1661.0,1923.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mineral Engineering (4 Years, Bachelor of Technology)",AI,ST,,953.0,976.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mining Engineering  (4 Years, Bachelor of Technology)",AI,OPEN,,4266.0,8287.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mining Engineering  (4 Years, Bachelor of Technology)",AI,OBC-NCL,,2082.0,2954.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mining Engineering  (4 Years, Bachelor of Technology)",AI,SC,,1323.0,1649.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mining Engineering  (4 Years, Bachelor of Technology)",AI,ST,,609.0,852.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mining Machinery Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,6455.0,8559.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mining Machinery Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,2899.0,3261.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mining Machinery Engineering (4 Years, Bachelor of Technology)",AI,SC,,1066.0,1864.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Mining Machinery Engineering (4 Years, Bachelor of Technology)",AI,ST,,862.0,946.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Petroleum Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,5240.0,7052.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Petroleum Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,2077.0,2915.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Petroleum Engineering (4 Years, Bachelor of Technology)",AI,SC,,1379.0,1629.0,2017,4
Indian Institute  of Technology (ISM) Dhanbad,"Petroleum Engineering (4 Years, Bachelor of Technology)",AI,ST,,667.0,853.0,2017,4
Indian Institute  of Technology Ropar,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,5268.0,7104.0,2017,4
Indian Institute  of Technology Ropar,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,109.0,109.0,2017,4
Indian Institute  of Technology Ropar,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,2351.0,2960.0,2017,4
Indian Institute  of Technology Ropar,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,,1540.0,1693.0,2017,4
Indian Institute  of Technology Ropar,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,,792.0,792.0,2017,4
Indian Institute  of Technology Ropar,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,5455.0,7041.0,2017,4
Indian Institute  of Technology Ropar,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,2250.0,2440.0,2017,4
Indian Institute  of Technology Ropar,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,86.0,86.0,2017,4
Indian Institute  of Technology Ropar,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,,1087.0,1224.0,2017,4
Indian Institute  of Technology Ropar,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,,402.0,444.0,2017,4
Indian Institute  of Technology Ropar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,1027.0,1946.0,2017,4
Indian Institute  of Technology Ropar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,534.0,895.0,2017,4
Indian Institute  of Technology Ropar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,,375.0,540.0,2017,4
Indian Institute  of Technology Ropar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,,240.0,380.0,2017,4
Indian Institute  of Technology Ropar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,3211.0,4244.0,2017,4
Indian Institute  of Technology Ropar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1556.0,1770.01,2017,4
Indian Institute  of Technology Ropar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,,708.0,1076.0,2017,4
Indian Institute  of Technology Ropar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,,397.0,493.0,2017,4
Indian Institute  of Technology Ropar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,4233.0,5300.0,2017,4
Indian Institute  of Technology Ropar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,200.01,200.01,2017,4
Indian Institute  of Technology Ropar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1638.0,2176.0,2017,4
Indian Institute  of Technology Ropar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,36.0,36.0,2017,4
Indian Institute  of Technology Ropar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,,800.0,1169.0,2017,4
Indian Institute  of Technology Ropar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,,482.0,545.0,2017,4
Indian Institute  of Technology Ropar,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,5109.0,5993.0,2017,4
Indian Institute  of Technology Ropar,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,2237.0,2255.0,2017,4
Indian Institute  of Technology Ropar,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL (PwD),,88.0,88.0,2017,4
Indian Institute  of Technology Ropar,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,1176.0,1176.0,2017,4
Indian Institute  of Technology Ropar,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,508.0,508.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,6178.0,7711.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,3196.0,3571.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,2031.0,2074.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,1036.0,1066.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Bioengineering with M.Tech in Biomedical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,7720.0,8339.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Bioengineering with M.Tech in Biomedical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),,372.0,372.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Bioengineering with M.Tech in Biomedical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,3253.0,3600.01,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Bioengineering with M.Tech in Biomedical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,1726.0,2087.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Bioengineering with M.Tech in Biomedical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,733.0,1002.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Ceramic Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,6540.0,8106.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Ceramic Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,279.01,279.01,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Ceramic Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,3146.0,3509.01,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Ceramic Engineering (4 Years, Bachelor of Technology)",AI,SC,,1657.0,2064.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Ceramic Engineering (4 Years, Bachelor of Technology)",AI,ST,,1008.0,1040.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Ceramic Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,8012.0,8515.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Ceramic Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,3495.0,3589.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Ceramic Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,1828.0,2094.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Ceramic Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,1071.0,1093.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,4000.0,5315.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,212.0,219.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1468.01,2266.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,119.0,119.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,,996.0,1338.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,,504.0,743.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,4291.0,5407.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,99.0,99.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1429.0,1831.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,62.0,62.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,,808.0,951.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,,213.0,335.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,5357.0,5887.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,1849.0,2050.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,931.0,1043.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,391.0,420.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,479.0,935.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,248.0,385.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,,136.0,239.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,,166.0,180.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,940.0,1051.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,394.0,408.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL (PwD),,17.01,17.01,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,276.0,305.01,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,182.0,182.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,2243.0,2958.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,60.0,60.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,756.0,1090.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,31.0,31.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,,429.0,644.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,,230.0,307.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Electrical Engineering with M.Tech. in Power Electronics (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,2903.0,3135.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Electrical Engineering with M.Tech. in Power Electronics (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),,109.0,109.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Electrical Engineering with M.Tech. in Power Electronics (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,1102.0,1322.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Electrical Engineering with M.Tech. in Power Electronics (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,528.0,727.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Electrical Engineering with M.Tech. in Power Electronics (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,358.0,359.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,1454.0,2493.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,67.0,67.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Electronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,754.0,1027.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Electronics Engineering (4 Years, Bachelor of Technology)",AI,SC,,285.0,675.0,2017,4
Indian Institute  of Technology (BHU) Varanasi,"Electronics Engineering (4 Years, Bachelor of Technology)",AI,ST,,270.0,393.0,2017,4
